DataID,temp1,temp2,ldr,heater,humidity1,humidity2,pump,TimeRead
6965,0,0,0,0,54,0,0,12/6/2020 14:43
6966,40,0,0,0,0,0,0,12/6/2020 14:43
6967,0,21,0,0,0,0,0,12/6/2020 14:43
6968,0,0,0,0,0,62,0,12/6/2020 14:43
6969,0,0,0,0,22,0,0,12/6/2020 14:43
6970,40,0,0,0,0,0,0,12/6/2020 14:43
6971,0,27,0,0,0,0,0,12/6/2020 14:43
6972,0,0,0,0,0,53,0,12/6/2020 14:43
6973,0,0,0,0,51,0,0,12/6/2020 14:43
6974,0,0,824,0,0,0,0,12/6/2020 14:43
6975,33,0,0,0,0,0,0,12/6/2020 14:43
6976,0,23,0,0,0,0,0,12/6/2020 14:43
6977,0,0,0,0,0,59,0,12/6/2020 14:43
6978,0,0,0,0,26,0,0,12/6/2020 14:43
6979,32,0,0,0,0,0,0,12/6/2020 14:43
6980,0,20,0,0,0,0,0,12/6/2020 14:43
6981,0,0,0,0,0,56,0,12/6/2020 14:43
6982,0,0,0,0,32,0,0,12/6/2020 14:43
6983,33,0,0,0,0,0,0,12/6/2020 14:43
6984,0,0,0,0,0,0,OFF,12/6/2020 14:43
6985,0,0,0,OFF,0,0,0,12/6/2020 14:43
6986,0,21,0,0,0,0,0,12/6/2020 14:43
6987,0,0,0,0,0,100,0,12/6/2020 14:43
6988,0,0,0,0,34,0,0,12/6/2020 14:43
6989,0,0,116,0,0,0,0,12/6/2020 14:43
6990,35,0,0,0,0,0,0,12/6/2020 14:43
6991,0,27,0,0,0,0,0,12/6/2020 14:43
6992,0,0,0,0,0,40,0,12/6/2020 14:43
6993,0,0,0,0,19,0,0,12/6/2020 14:43
6994,31,0,0,0,0,0,0,12/6/2020 14:43
6995,0,28,0,0,0,0,0,12/6/2020 14:43
6996,0,0,0,0,0,90,0,12/6/2020 14:43
6997,0,0,0,0,41,0,0,12/6/2020 14:43
6998,38,0,0,0,0,0,0,12/6/2020 14:43
6999,0,27,0,0,0,0,0,12/6/2020 14:43
7000,0,0,0,0,0,100,0,12/6/2020 14:43
7001,0,0,0,0,46,0,0,12/6/2020 14:43
7002,0,0,898,0,0,0,0,12/6/2020 14:43
7003,40,0,0,0,0,0,0,12/6/2020 14:43
7004,0,29,0,0,0,0,0,12/6/2020 14:43
7005,0,0,0,0,0,86,0,12/6/2020 14:43
7006,0,0,0,0,11,0,0,12/6/2020 14:43
7007,0,0,0,0,0,0,OFF,12/6/2020 14:43
7008,34,0,0,0,0,0,0,12/6/2020 14:43
7009,0,0,0,ON,0,0,0,12/6/2020 14:43
7010,0,30,0,0,0,0,0,12/6/2020 14:43
7011,0,0,0,0,0,65,0,12/6/2020 14:43
7012,0,0,0,0,48,0,0,12/6/2020 14:43
7013,38,0,0,0,0,0,0,12/6/2020 14:43
7014,0,28,0,0,0,0,0,12/6/2020 14:43
7015,0,0,0,0,0,97,0,12/6/2020 14:43
7016,0,0,0,0,45,0,0,12/6/2020 14:43
7017,0,0,668,0,0,0,0,12/6/2020 14:43
7018,30,0,0,0,0,0,0,12/6/2020 14:43
7019,0,21,0,0,0,0,0,12/6/2020 14:43
7020,0,0,0,0,0,57,0,12/6/2020 14:43
7021,0,0,0,0,44,0,0,12/6/2020 14:43
7022,40,0,0,0,0,0,0,12/6/2020 14:43
7023,0,27,0,0,0,0,0,12/6/2020 14:43
7024,0,0,0,0,0,53,0,12/6/2020 14:43
7025,0,0,0,0,23,0,0,12/6/2020 14:43
7026,34,0,0,0,0,0,0,12/6/2020 14:43
7027,0,22,0,0,0,0,0,12/6/2020 14:43
7028,0,0,0,0,0,46,0,12/6/2020 14:43
7029,0,0,0,0,20,0,0,12/6/2020 14:43
7030,0,0,166,0,0,0,0,12/6/2020 14:43
7031,0,0,0,0,0,0,ON,12/6/2020 14:43
7032,38,0,0,0,0,0,0,12/6/2020 14:43
7033,0,0,0,ON,0,0,0,12/6/2020 14:43
7034,0,22,0,0,0,0,0,12/6/2020 14:43
7035,0,0,0,0,0,87,0,12/6/2020 14:43
7036,0,0,0,0,51,0,0,12/6/2020 14:43
7037,40,0,0,0,0,0,0,12/6/2020 14:43
7038,0,29,0,0,0,0,0,12/6/2020 14:43
7039,0,0,0,0,0,87,0,12/6/2020 14:43
7040,0,0,0,0,32,0,0,12/6/2020 14:43
7041,37,0,0,0,0,0,0,12/6/2020 14:43
7042,0,23,0,0,0,0,0,12/6/2020 14:43
7043,0,0,0,0,0,100,0,12/6/2020 14:43
7044,0,0,0,0,58,0,0,12/6/2020 14:43
7045,0,0,929,0,0,0,0,12/6/2020 14:43
7046,39,0,0,0,0,0,0,12/6/2020 14:43
7047,0,29,0,0,0,0,0,12/6/2020 14:43
7048,0,0,0,0,0,80,0,12/6/2020 14:43
7049,0,0,0,0,28,0,0,12/6/2020 14:43
7050,39,0,0,0,0,0,0,12/6/2020 14:43
7051,0,26,0,0,0,0,0,12/6/2020 14:43
7052,0,0,0,0,0,52,0,12/6/2020 14:43
7053,0,0,0,0,31,0,0,12/6/2020 14:43
7054,0,0,0,0,0,0,OFF,12/6/2020 14:43
7055,34,0,0,0,0,0,0,12/6/2020 14:43
7056,0,0,0,ON,0,0,0,12/6/2020 14:43
7057,0,25,0,0,0,0,0,12/6/2020 14:43
7058,0,0,0,0,0,74,0,12/6/2020 14:43
7059,0,0,0,0,46,0,0,12/6/2020 14:43
7060,0,0,313,0,0,0,0,12/6/2020 14:43
7061,31,0,0,0,0,0,0,12/6/2020 14:43
7062,0,27,0,0,0,0,0,12/6/2020 14:43
7063,0,0,0,0,0,50,0,12/6/2020 14:43
7064,0,0,0,0,46,0,0,12/6/2020 14:43
7065,39,0,0,0,0,0,0,12/6/2020 14:43
7066,0,25,0,0,0,0,0,12/6/2020 14:43
7067,0,0,0,0,0,75,0,12/6/2020 14:43
7068,0,0,0,0,31,0,0,12/6/2020 14:43
7069,40,0,0,0,0,0,0,12/6/2020 14:43
7070,0,28,0,0,0,0,0,12/6/2020 14:43
7071,0,0,0,0,0,58,0,12/6/2020 14:43
7072,0,0,0,0,44,0,0,12/6/2020 14:43
7073,0,0,816,0,0,0,0,12/6/2020 14:43
7074,38,0,0,0,0,0,0,12/6/2020 14:43
7075,0,30,0,0,0,0,0,12/6/2020 14:43
7076,0,0,0,0,0,54,0,12/6/2020 14:43
7077,0,0,0,0,11,0,0,12/6/2020 14:43
7078,0,0,0,0,0,0,OFF,12/6/2020 14:43
7079,31,0,0,0,0,0,0,12/6/2020 14:43
7080,0,0,0,ON,0,0,0,12/6/2020 14:43
7081,0,27,0,0,0,0,0,12/6/2020 14:43
7082,0,0,0,0,0,46,0,12/6/2020 14:43
7083,0,0,0,0,11,0,0,12/6/2020 14:43
7084,37,0,0,0,0,0,0,12/6/2020 14:43
7085,0,27,0,0,0,0,0,12/6/2020 14:43
7086,0,0,0,0,0,93,0,12/6/2020 14:43
7087,0,0,0,0,24,0,0,12/6/2020 14:43
7088,0,0,826,0,0,0,0,12/6/2020 14:43
7089,39,0,0,0,0,0,0,12/6/2020 14:43
7090,0,28,0,0,0,0,0,12/6/2020 14:43
7091,0,0,0,0,0,40,0,12/6/2020 14:43
7092,0,0,0,0,28,0,0,12/6/2020 14:43
7093,31,0,0,0,0,0,0,12/6/2020 14:43
7094,0,20,0,0,0,0,0,12/6/2020 14:43
7095,0,0,0,0,0,56,0,12/6/2020 14:43
7096,0,0,0,0,47,0,0,12/6/2020 14:43
7097,35,0,0,0,0,0,0,12/6/2020 14:43
7098,0,26,0,0,0,0,0,12/6/2020 14:43
7099,0,0,0,0,0,67,0,12/6/2020 14:43
7100,0,0,0,0,51,0,0,12/6/2020 14:43
7101,0,0,769,0,0,0,0,12/6/2020 14:43
7102,0,0,0,0,0,0,OFF,12/6/2020 14:43
7103,30,0,0,0,0,0,0,12/6/2020 14:43
7104,0,0,0,OFF,0,0,0,12/6/2020 14:43
7105,0,28,0,0,0,0,0,12/6/2020 14:44
7106,0,0,0,0,0,43,0,12/6/2020 14:44
7107,0,0,0,0,56,0,0,12/6/2020 14:44
7108,40,0,0,0,0,0,0,12/6/2020 14:44
7109,0,27,0,0,0,0,0,12/6/2020 14:44
7110,0,0,0,0,0,74,0,12/6/2020 14:44
7111,0,0,0,0,7,0,0,12/6/2020 14:44
7112,31,0,0,0,0,0,0,12/6/2020 14:44
7113,0,29,0,0,0,0,0,12/6/2020 14:44
7114,0,0,0,0,0,85,0,12/6/2020 14:44
7115,0,0,0,0,37,0,0,12/6/2020 14:44
7116,0,0,234,0,0,0,0,12/6/2020 14:44
7117,37,0,0,0,0,0,0,12/6/2020 14:44
7118,0,0,0,0,0,49,0,12/6/2020 14:44
7119,0,22,0,0,0,0,0,12/6/2020 14:44
7120,0,0,0,0,18,0,0,12/6/2020 14:44
7121,34,0,0,0,0,0,0,12/6/2020 14:44
7122,0,0,0,0,0,57,0,12/6/2020 14:44
7123,0,28,0,0,0,0,0,12/6/2020 14:44
7124,0,0,0,0,12,0,0,12/6/2020 14:44
7125,0,0,0,0,0,0,OFF,12/6/2020 14:44
7126,32,0,0,0,0,0,0,12/6/2020 14:44
7127,0,0,0,ON,0,0,0,12/6/2020 14:44
7128,0,0,0,0,0,57,0,12/6/2020 14:44
7129,0,23,0,0,0,0,0,12/6/2020 14:44
7130,0,0,275,0,0,0,0,12/6/2020 14:44
7131,0,0,0,0,32,0,0,12/6/2020 14:44
7132,37,0,0,0,0,0,0,12/6/2020 14:44
7133,0,0,0,0,0,79,0,12/6/2020 14:44
7134,0,24,0,0,0,0,0,12/6/2020 14:44
7135,0,0,0,0,59,0,0,12/6/2020 14:44
7136,33,0,0,0,0,0,0,12/6/2020 14:44
7137,0,0,0,0,0,84,0,12/6/2020 14:44
7138,0,20,0,0,0,0,0,12/6/2020 14:44
7139,0,0,0,0,54,0,0,12/6/2020 14:44
7140,31,0,0,0,0,0,0,12/6/2020 14:44
7141,0,0,0,0,0,51,0,12/6/2020 14:44
7142,0,23,0,0,0,0,0,12/6/2020 14:44
7143,0,0,208,0,0,0,0,12/6/2020 14:44
7144,0,0,0,0,41,0,0,12/6/2020 14:44
7145,32,0,0,0,0,0,0,12/6/2020 14:44
7146,0,0,0,0,0,40,0,12/6/2020 14:44
7147,0,30,0,0,0,0,0,12/6/2020 14:44
7148,0,0,0,0,8,0,0,12/6/2020 14:44
7149,0,0,0,0,0,0,OFF,12/6/2020 14:44
7150,0,0,0,ON,0,0,0,12/6/2020 14:44
7151,40,0,0,0,0,0,0,12/6/2020 14:44
7152,0,0,0,0,0,40,0,12/6/2020 14:44
7153,0,25,0,0,0,0,0,12/6/2020 14:44
7154,0,0,0,0,23,0,0,12/6/2020 14:44
7155,40,0,0,0,0,0,0,12/6/2020 14:44
7156,0,0,0,0,0,73,0,12/6/2020 14:44
7157,0,30,0,0,0,0,0,12/6/2020 14:44
7158,0,0,991,0,0,0,0,12/6/2020 14:44
7159,0,0,0,0,47,0,0,12/6/2020 14:44
7160,35,0,0,0,0,0,0,12/6/2020 14:44
7161,0,0,0,0,0,91,0,12/6/2020 14:44
7162,0,21,0,0,0,0,0,12/6/2020 14:44
7163,0,0,0,0,60,0,0,12/6/2020 14:44
7164,32,0,0,0,0,0,0,12/6/2020 14:44
7165,0,0,0,0,0,97,0,12/6/2020 14:44
7166,0,29,0,0,0,0,0,12/6/2020 14:44
7167,0,0,0,0,52,0,0,12/6/2020 14:44
7168,32,0,0,0,0,0,0,12/6/2020 14:44
7169,0,0,0,0,0,66,0,12/6/2020 14:44
7170,0,30,0,0,0,0,0,12/6/2020 14:44
7171,0,0,372,0,0,0,0,12/6/2020 14:44
7172,0,0,0,0,56,0,0,12/6/2020 14:44
7173,0,0,0,0,0,0,OFF,12/6/2020 14:44
7174,0,0,0,ON,0,0,0,12/6/2020 14:44
7175,32,0,0,0,0,0,0,12/6/2020 14:44
7176,0,0,0,0,0,87,0,12/6/2020 14:44
7177,0,26,0,0,0,0,0,12/6/2020 14:44
7178,0,0,0,0,25,0,0,12/6/2020 14:44
7179,35,0,0,0,0,0,0,12/6/2020 14:44
7180,0,24,0,0,0,0,0,12/6/2020 14:44
7181,0,0,0,0,0,65,0,12/6/2020 14:44
7182,0,0,0,0,21,0,0,12/6/2020 14:44
7183,40,0,0,0,0,0,0,12/6/2020 14:44
7184,0,26,0,0,0,0,0,12/6/2020 14:44
7185,0,0,0,0,0,83,0,12/6/2020 14:44
7186,0,0,689,0,0,0,0,12/6/2020 14:44
7187,0,0,0,0,59,0,0,12/6/2020 14:44
7188,34,0,0,0,0,0,0,12/6/2020 14:44
7189,0,28,0,0,0,0,0,12/6/2020 14:44
7190,0,0,0,0,0,57,0,12/6/2020 14:44
7191,0,0,0,0,12,0,0,12/6/2020 14:44
7192,32,0,0,0,0,0,0,12/6/2020 14:44
7193,0,21,0,0,0,0,0,12/6/2020 14:44
7194,0,0,0,0,0,93,0,12/6/2020 14:44
7195,0,0,0,0,0,0,OFF,12/6/2020 14:44
7196,0,0,0,0,28,0,0,12/6/2020 14:44
7197,0,0,0,OFF,0,0,0,12/6/2020 14:44
7198,35,0,0,0,0,0,0,12/6/2020 14:44
7199,0,23,0,0,0,0,0,12/6/2020 14:44
7200,0,0,0,0,0,95,0,12/6/2020 14:44
7201,0,0,722,0,0,0,0,12/6/2020 14:44
7202,0,0,0,0,47,0,0,12/6/2020 14:44
7203,40,0,0,0,0,0,0,12/6/2020 14:44
7204,0,30,0,0,0,0,0,12/6/2020 14:44
7205,0,0,0,0,0,78,0,12/6/2020 14:44
7206,0,0,0,0,30,0,0,12/6/2020 14:44
7207,30,0,0,0,0,0,0,12/6/2020 14:44
7208,0,0,0,0,0,56,0,12/6/2020 14:44
7209,0,29,0,0,0,0,0,12/6/2020 14:44
7210,0,0,0,0,7,0,0,12/6/2020 14:44
7211,34,0,0,0,0,0,0,12/6/2020 14:44
7212,0,0,0,0,0,69,0,12/6/2020 14:44
7213,0,24,0,0,0,0,0,12/6/2020 14:44
7214,0,0,167,0,0,0,0,12/6/2020 14:44
7215,0,0,0,0,35,0,0,12/6/2020 14:44
7216,34,0,0,0,0,0,0,12/6/2020 14:44
7217,0,0,0,0,0,85,0,12/6/2020 14:44
7218,0,29,0,0,0,0,0,12/6/2020 14:44
7219,0,0,0,0,0,0,ON,12/6/2020 14:44
7220,0,0,0,0,39,0,0,12/6/2020 14:44
7221,0,0,0,ON,0,0,0,12/6/2020 14:44
7222,31,0,0,0,0,0,0,12/6/2020 14:44
7223,0,0,0,0,0,45,0,12/6/2020 14:44
7224,0,26,0,0,0,0,0,12/6/2020 14:44
7225,0,0,0,0,11,0,0,12/6/2020 14:44
7226,36,0,0,0,0,0,0,12/6/2020 14:44
7227,0,0,0,0,0,85,0,12/6/2020 14:44
7228,0,26,0,0,0,0,0,12/6/2020 14:44
7229,0,0,984,0,0,0,0,12/6/2020 14:44
7230,0,0,0,0,32,0,0,12/6/2020 14:44
7231,37,0,0,0,0,0,0,12/6/2020 14:44
7232,0,0,0,0,0,72,0,12/6/2020 14:44
7233,0,21,0,0,0,0,0,12/6/2020 14:44
7234,0,0,0,0,37,0,0,12/6/2020 14:44
7235,36,0,0,0,0,0,0,12/6/2020 14:44
7236,0,0,0,0,0,56,0,12/6/2020 14:44
7237,0,20,0,0,0,0,0,12/6/2020 14:44
7238,0,0,0,0,58,0,0,12/6/2020 14:44
7239,34,0,0,0,0,0,0,12/6/2020 14:44
7240,0,0,0,0,0,85,0,12/6/2020 14:44
7241,0,26,0,0,0,0,0,12/6/2020 14:44
7242,0,0,205,0,0,0,0,12/6/2020 14:44
7243,0,0,0,0,0,0,ON,12/6/2020 14:44
7244,0,0,0,0,30,0,0,12/6/2020 14:44
7245,0,0,0,OFF,0,0,0,12/6/2020 14:44
7246,36,0,0,0,0,0,0,12/6/2020 14:44
7247,0,0,0,0,0,95,0,12/6/2020 14:44
7248,0,23,0,0,0,0,0,12/6/2020 14:44
7249,0,0,0,0,18,0,0,12/6/2020 14:44
7250,33,0,0,0,0,0,0,12/6/2020 14:44
7251,0,0,0,0,0,44,0,12/6/2020 14:44
7252,0,28,0,0,0,0,0,12/6/2020 14:44
7253,0,0,0,0,32,0,0,12/6/2020 14:44
7254,36,0,0,0,0,0,0,12/6/2020 14:44
7255,0,0,0,0,0,79,0,12/6/2020 14:44
7256,0,30,0,0,0,0,0,12/6/2020 14:44
7257,0,0,939,0,0,0,0,12/6/2020 14:44
7258,0,0,0,0,30,0,0,12/6/2020 14:44
7259,39,0,0,0,0,0,0,12/6/2020 14:44
7260,0,0,0,0,0,88,0,12/6/2020 14:44
7261,0,23,0,0,0,0,0,12/6/2020 14:44
7262,0,0,0,0,44,0,0,12/6/2020 14:44
7263,32,0,0,0,0,0,0,12/6/2020 14:44
7264,0,0,0,0,0,88,0,12/6/2020 14:44
7265,0,20,0,0,0,0,0,12/6/2020 14:44
7266,0,0,0,0,0,0,ON,12/6/2020 14:44
7267,0,0,0,0,59,0,0,12/6/2020 14:44
7268,0,0,0,OFF,0,0,0,12/6/2020 14:44
7269,40,0,0,0,0,0,0,12/6/2020 14:44
7270,0,0,0,0,0,44,0,12/6/2020 14:44
7271,0,21,0,0,0,0,0,12/6/2020 14:44
7272,0,0,615,0,0,0,0,12/6/2020 14:44
7273,0,0,0,0,36,0,0,12/6/2020 14:44
7274,31,0,0,0,0,0,0,12/6/2020 14:44
7275,0,0,0,0,0,43,0,12/6/2020 14:44
7276,0,24,0,0,0,0,0,12/6/2020 14:44
7277,0,0,0,0,23,0,0,12/6/2020 14:44
7278,36,0,0,0,0,0,0,12/6/2020 14:44
7279,0,0,0,0,0,66,0,12/6/2020 14:44
7280,0,30,0,0,0,0,0,12/6/2020 14:44
7281,0,0,0,0,49,0,0,12/6/2020 14:44
7282,35,0,0,0,0,0,0,12/6/2020 14:44
7283,0,0,0,0,0,42,0,12/6/2020 14:44
7284,0,0,714,0,0,0,0,12/6/2020 14:44
7285,0,21,0,0,0,0,0,12/6/2020 14:44
7286,0,0,0,0,9,0,0,12/6/2020 14:44
7287,30,0,0,0,0,0,0,12/6/2020 14:44
7288,0,0,0,0,0,43,0,12/6/2020 14:44
7289,0,21,0,0,0,0,0,12/6/2020 14:44
7290,0,0,0,0,0,0,ON,12/6/2020 14:44
7291,0,0,0,0,8,0,0,12/6/2020 14:44
7292,0,0,0,ON,0,0,0,12/6/2020 14:44
7293,32,0,0,0,0,0,0,12/6/2020 14:44
7294,0,0,0,0,0,99,0,12/6/2020 14:44
7295,0,29,0,0,0,0,0,12/6/2020 14:44
7296,0,0,0,0,30,0,0,12/6/2020 14:44
7297,32,0,0,0,0,0,0,12/6/2020 14:44
7298,0,0,147,0,0,0,0,12/6/2020 14:44
7299,0,0,0,0,0,70,0,12/6/2020 14:44
7300,0,22,0,0,0,0,0,12/6/2020 14:44
7301,0,0,0,0,21,0,0,12/6/2020 14:44
7302,32,0,0,0,0,0,0,12/6/2020 14:44
7303,0,0,0,0,0,87,0,12/6/2020 14:44
7304,0,20,0,0,0,0,0,12/6/2020 14:44
7305,0,0,0,0,45,0,0,12/6/2020 14:44
7306,38,0,0,0,0,0,0,12/6/2020 14:44
7307,0,23,0,0,0,0,0,12/6/2020 14:44
7308,0,0,0,0,0,71,0,12/6/2020 14:44
7309,0,0,0,0,36,0,0,12/6/2020 14:44
7310,30,0,0,0,0,0,0,12/6/2020 14:44
7311,0,0,199,0,0,0,0,12/6/2020 14:44
7312,0,29,0,0,0,0,0,12/6/2020 14:44
7313,0,0,0,0,0,70,0,12/6/2020 14:44
7314,0,0,0,0,0,0,ON,12/6/2020 14:44
7315,0,0,0,0,19,0,0,12/6/2020 14:44
7316,0,0,0,OFF,0,0,0,12/6/2020 14:44
7317,40,0,0,0,0,0,0,12/6/2020 14:44
7318,0,28,0,0,0,0,0,12/6/2020 14:44
7319,0,0,0,0,0,77,0,12/6/2020 14:44
7320,0,0,0,0,14,0,0,12/6/2020 14:44
7321,35,0,0,0,0,0,0,12/6/2020 14:44
7322,0,22,0,0,0,0,0,12/6/2020 14:44
7323,0,0,0,0,0,67,0,12/6/2020 14:44
7324,0,0,0,0,40,0,0,12/6/2020 14:44
7325,35,0,0,0,0,0,0,12/6/2020 14:44
7326,0,0,876,0,0,0,0,12/6/2020 14:44
7327,0,20,0,0,0,0,0,12/6/2020 14:44
7328,0,0,0,0,0,53,0,12/6/2020 14:44
7329,0,0,0,0,8,0,0,12/6/2020 14:44
7330,33,0,0,0,0,0,0,12/6/2020 14:44
7331,0,29,0,0,0,0,0,12/6/2020 14:44
7332,0,0,0,0,0,91,0,12/6/2020 14:44
7333,0,0,0,0,16,0,0,12/6/2020 14:44
7334,38,0,0,0,0,0,0,12/6/2020 14:44
7335,0,20,0,0,0,0,0,12/6/2020 14:44
7336,0,0,0,0,0,0,ON,12/6/2020 14:44
7337,0,0,0,0,0,40,0,12/6/2020 14:44
7338,0,0,0,OFF,0,0,0,12/6/2020 14:44
7339,0,0,0,0,55,0,0,12/6/2020 14:44
7340,37,0,0,0,0,0,0,12/6/2020 14:44
7341,0,0,773,0,0,0,0,12/6/2020 14:44
7342,0,28,0,0,0,0,0,12/6/2020 14:44
7343,0,0,0,0,0,47,0,12/6/2020 14:44
7344,0,0,0,0,32,0,0,12/6/2020 14:44
7345,39,0,0,0,0,0,0,12/6/2020 14:44
7346,0,30,0,0,0,0,0,12/6/2020 14:44
7347,0,0,0,0,0,65,0,12/6/2020 14:44
7348,0,0,0,0,51,0,0,12/6/2020 14:44
7349,36,0,0,0,0,0,0,12/6/2020 14:44
7350,0,28,0,0,0,0,0,12/6/2020 14:44
7351,0,0,0,0,0,95,0,12/6/2020 14:44
7352,0,0,0,0,19,0,0,12/6/2020 14:44
7353,36,0,0,0,0,0,0,12/6/2020 14:44
7354,0,0,689,0,0,0,0,12/6/2020 14:44
7355,0,27,0,0,0,0,0,12/6/2020 14:44
7356,0,0,0,0,0,96,0,12/6/2020 14:44
7357,0,0,0,0,6,0,0,12/6/2020 14:44
7358,36,0,0,0,0,0,0,12/6/2020 14:44
7359,0,0,0,0,0,0,OFF,12/6/2020 14:44
7360,0,30,0,0,0,0,0,12/6/2020 14:44
7361,0,0,0,0,0,59,0,12/6/2020 14:44
7362,0,0,0,OFF,0,0,0,12/6/2020 14:44
7363,0,0,0,0,32,0,0,12/6/2020 14:44
7364,37,0,0,0,0,0,0,12/6/2020 14:44
7365,0,22,0,0,0,0,0,12/6/2020 14:44
7366,0,0,0,0,0,81,0,12/6/2020 14:44
7367,0,0,0,0,54,0,0,12/6/2020 14:44
7368,35,0,0,0,0,0,0,12/6/2020 14:44
7369,0,0,775,0,0,0,0,12/6/2020 14:44
7370,0,25,0,0,0,0,0,12/6/2020 14:44
7371,0,0,0,0,0,88,0,12/6/2020 14:44
7372,0,0,0,0,6,0,0,12/6/2020 14:44
7373,36,0,0,0,0,0,0,12/6/2020 14:44
7374,0,0,0,0,0,79,0,12/6/2020 14:44
7375,0,23,0,0,0,0,0,12/6/2020 14:44
7376,0,0,0,0,24,0,0,12/6/2020 14:44
7377,37,0,0,0,0,0,0,12/6/2020 14:44
7378,0,0,0,0,0,81,0,12/6/2020 14:44
7379,0,28,0,0,0,0,0,12/6/2020 14:44
7380,0,0,0,0,32,0,0,12/6/2020 14:44
7381,34,0,0,0,0,0,0,12/6/2020 14:44
7382,0,0,50,0,0,0,0,12/6/2020 14:44
7383,0,0,0,0,0,0,OFF,12/6/2020 14:44
7384,0,0,0,0,0,95,0,12/6/2020 14:44
7385,0,26,0,0,0,0,0,12/6/2020 14:44
7386,0,0,0,OFF,0,0,0,12/6/2020 14:44
7387,0,0,0,0,6,0,0,12/6/2020 14:44
7388,40,0,0,0,0,0,0,12/6/2020 14:45
7389,0,0,0,0,0,61,0,12/6/2020 14:45
7390,0,26,0,0,0,0,0,12/6/2020 14:45
7391,0,0,0,0,55,0,0,12/6/2020 14:45
7392,33,0,0,0,0,0,0,12/6/2020 14:45
7393,0,0,0,0,0,68,0,12/6/2020 14:45
7394,0,21,0,0,0,0,0,12/6/2020 14:45
7395,0,0,0,0,54,0,0,12/6/2020 14:45
7396,31,0,0,0,0,0,0,12/6/2020 14:45
7397,0,0,272,0,0,0,0,12/6/2020 14:45
7398,0,26,0,0,0,0,0,12/6/2020 14:45
7399,0,0,0,0,0,65,0,12/6/2020 14:45
7400,0,0,0,0,57,0,0,12/6/2020 14:45
7401,37,0,0,0,0,0,0,12/6/2020 14:45
7402,0,20,0,0,0,0,0,12/6/2020 14:45
7403,0,0,0,0,0,94,0,12/6/2020 14:45
7404,0,0,0,0,53,0,0,12/6/2020 14:45
7405,37,0,0,0,0,0,0,12/6/2020 14:45
7406,0,0,0,0,0,0,OFF,12/6/2020 14:45
7407,0,21,0,0,0,0,0,12/6/2020 14:45
7408,0,0,0,0,0,84,0,12/6/2020 14:45
7409,0,0,0,OFF,0,0,0,12/6/2020 14:45
7410,0,0,0,0,33,0,0,12/6/2020 14:45
7411,30,0,0,0,0,0,0,12/6/2020 14:45
7412,0,0,164,0,0,0,0,12/6/2020 14:45
7413,0,30,0,0,0,0,0,12/6/2020 14:45
7414,0,0,0,0,0,49,0,12/6/2020 14:45
7415,0,0,0,0,15,0,0,12/6/2020 14:45
7416,35,0,0,0,0,0,0,12/6/2020 14:45
7417,0,22,0,0,0,0,0,12/6/2020 14:45
7418,0,0,0,0,0,75,0,12/6/2020 14:45
7419,0,0,0,0,43,0,0,12/6/2020 14:45
7420,34,0,0,0,0,0,0,12/6/2020 14:45
7421,0,0,0,0,0,48,0,12/6/2020 14:45
7422,0,26,0,0,0,0,0,12/6/2020 14:45
7423,0,0,0,0,33,0,0,12/6/2020 14:45
7424,37,0,0,0,0,0,0,12/6/2020 14:45
7425,0,0,699,0,0,0,0,12/6/2020 14:45
7426,0,0,0,0,0,99,0,12/6/2020 14:45
7427,0,26,0,0,0,0,0,12/6/2020 14:45
7428,0,0,0,0,28,0,0,12/6/2020 14:45
7429,34,0,0,0,0,0,0,12/6/2020 14:45
7430,0,0,0,0,0,0,ON,12/6/2020 14:45
7431,0,0,0,0,0,82,0,12/6/2020 14:45
7432,0,24,0,0,0,0,0,12/6/2020 14:45
7433,0,0,0,OFF,0,0,0,12/6/2020 14:45
7434,0,0,0,0,38,0,0,12/6/2020 14:45
7435,30,0,0,0,0,0,0,12/6/2020 14:45
7436,0,0,0,0,0,86,0,12/6/2020 14:45
7437,0,29,0,0,0,0,0,12/6/2020 14:45
7438,0,0,0,0,27,0,0,12/6/2020 14:45
7439,33,0,0,0,0,0,0,12/6/2020 14:45
7440,0,0,371,0,0,0,0,12/6/2020 14:45
7441,0,0,0,0,0,100,0,12/6/2020 14:45
7442,0,28,0,0,0,0,0,12/6/2020 14:45
7443,0,0,0,0,15,0,0,12/6/2020 14:45
7444,40,0,0,0,0,0,0,12/6/2020 14:45
7445,0,0,0,0,0,98,0,12/6/2020 14:45
7446,0,21,0,0,0,0,0,12/6/2020 14:45
7447,0,0,0,0,52,0,0,12/6/2020 14:45
7448,39,0,0,0,0,0,0,12/6/2020 14:45
7449,0,0,0,0,0,67,0,12/6/2020 14:45
7450,0,22,0,0,0,0,0,12/6/2020 14:45
7451,0,0,0,0,5,0,0,12/6/2020 14:45
7452,34,0,0,0,0,0,0,12/6/2020 14:45
7453,0,0,99,0,0,0,0,12/6/2020 14:45
7454,0,0,0,0,0,0,ON,12/6/2020 14:45
7455,0,0,0,0,0,50,0,12/6/2020 14:45
7456,0,0,0,ON,0,0,0,12/6/2020 14:45
7457,0,25,0,0,0,0,0,12/6/2020 14:45
7458,0,0,0,0,12,0,0,12/6/2020 14:45
7459,39,0,0,0,0,0,0,12/6/2020 14:45
7460,0,0,0,0,0,52,0,12/6/2020 14:45
